# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
3.412478000000000065e+03,5.911637500000000500e+02,5.938845441829187166e+02
3.413443000000000211e+03,5.911112500000000409e+02,5.937844995220556257e+02
3.414407000000000153e+03,5.910183332999999948e+02,5.936360850923692851e+02
3.415371000000000095e+03,5.913112499999999727e+02,5.938615626652253923e+02
3.416335000000000036e+03,5.921833332999999584e+02,5.946532288751043325e+02
3.417300000000000182e+03,5.934887499999999818e+02,5.958677632775577422e+02
3.418264000000000124e+03,5.948270833000000266e+02,5.971097595287420745e+02
3.419228000000000065e+03,5.957758333000000448e+02,5.979599057255815069e+02
3.420192000000000007e+03,5.961445833000000221e+02,5.982285715643610047e+02
3.421155999999999949e+03,5.960833333000000493e+02,5.980638061715865206e+02
3.422121000000000095e+03,5.959845833000000539e+02,5.978544333019835904e+02
3.423085000000000036e+03,5.962237499999999955e+02,5.979747398446281750e+02
3.424048999999999978e+03,5.969233332999999675e+02,5.985475450972776343e+02
3.425012999999999920e+03,5.978716666999999916e+02,5.993631625404534589e+02
3.425978000000000065e+03,5.986425000000000409e+02,5.999980377642265239e+02
3.426942000000000007e+03,5.988583333000000266e+02,6.000749853371788731e+02
3.427905999999999949e+03,5.984416667000000416e+02,5.995160491867969768e+02
3.428871000000000095e+03,5.976954167000000098e+02,5.986226842643098962e+02
3.429835000000000036e+03,5.971495833000000175e+02,5.979260504655347859e+02
3.430798999999999978e+03,5.972687499999999545e+02,5.978911254072680777e+02
3.431762999999999920e+03,5.981929166999999552e+02,5.986568632971591342e+02
3.432728000000000065e+03,5.996412500000000136e+02,5.999417241884801797e+02
3.433692000000000007e+03,6.010387500000000500e+02,6.011714195718058136e+02
3.434655999999999949e+03,6.018112499999999727e+02,6.017747665446174778e+02
3.435619999999999891e+03,6.017037500000000136e+02,6.014991843189394558e+02
3.436583999999999833e+03,6.009212499999999864e+02,6.005502540372091289e+02
3.437548999999999978e+03,6.000070832999999766e+02,5.994697549660730829e+02
3.438512999999999920e+03,5.995395833000000039e+02,5.988328685948562224e+02
3.439476999999999862e+03,5.998324999999999818e+02,5.989506404126054804e+02
3.440440999999999804e+03,6.007962499999999864e+02,5.997335941190481208e+02
3.441405999999999949e+03,6.020099999999999909e+02,6.007635314776815676e+02
3.442369999999999891e+03,6.029629167000000507e+02,6.015347647987880464e+02
3.443333999999999833e+03,6.033387500000000045e+02,6.017350973658270732e+02
3.444298999999999978e+03,6.031795832999999902e+02,6.014064024446818166e+02
3.445262999999999920e+03,6.028241666999999779e+02,6.008852160502091238e+02
3.446226999999999862e+03,6.026816667000000507e+02,6.005749733846259915e+02
3.447190999999999804e+03,6.029837499999999864e+02,6.007043820809956287e+02
3.448155999999999949e+03,6.036670832999999448e+02,6.012114496161595980e+02
3.449119999999999891e+03,6.044516667000000325e+02,6.018208524434760420e+02
3.450083999999999833e+03,6.050479166999999734e+02,6.022493461880081895e+02
3.451047999999999774e+03,6.053687499999999773e+02,6.024124978928022074e+02
3.452012000000000171e+03,6.055916667000000189e+02,6.024853884193775002e+02
3.452976999999999862e+03,6.060387500000000500e+02,6.027841473542731592e+02
3.453940999999999804e+03,6.069433332999999493e+02,6.035356868710109666e+02
3.454905000000000200e+03,6.082641667000000325e+02,6.046970578384236887e+02
3.455869999999999891e+03,6.096466666999999688e+02,6.059182302489205085e+02
3.456833999999999833e+03,6.105858332999999902e+02,6.067045202570533320e+02
3.457797999999999774e+03,6.107104166999999961e+02,6.066945325952721078e+02
3.458762000000000171e+03,6.100283332999999857e+02,6.058983816509305598e+02
3.459726999999999862e+03,6.089483332999999448e+02,6.047177350627501937e+02
3.460690999999999804e+03,6.080633332999999539e+02,6.037339926386342768e+02
3.461655000000000200e+03,6.078262499999999591e+02,6.033891399926621943e+02
3.462619000000000142e+03,6.083070833000000448e+02,6.037508764546431621e+02
3.463583000000000084e+03,6.091570832999999539e+02,6.044778518039929622e+02
3.464547999999999774e+03,6.098004167000000280e+02,6.050080437548060672e+02
3.465512000000000171e+03,6.097666666999999734e+02,6.048860532773114755e+02
3.466476000000000113e+03,6.089824999999999591e+02,6.040418905366849458e+02
3.467440000000000055e+03,6.078170833000000357e+02,6.028357063185343350e+02
3.468405000000000200e+03,6.068641667000000552e+02,6.018455754707043752e+02
3.469369000000000142e+03,6.065979167000000416e+02,6.015317514245841721e+02
3.470333000000000084e+03,6.071129167000000280e+02,6.019854247224110395e+02
3.471297999999999774e+03,6.080770833000000266e+02,6.028836474604665909e+02
3.472262000000000171e+03,6.089204167000000325e+02,6.036739014124128744e+02
3.473226000000000113e+03,6.091766667000000552e+02,6.039074288409857445e+02
3.474190000000000055e+03,6.087783332999999857e+02,6.035209284648324228e+02
3.475155000000000200e+03,6.081083333000000266e+02,6.028855776375422693e+02
3.476119000000000142e+03,6.077683332999999948e+02,6.025825814345364506e+02
3.477083000000000084e+03,6.082141666999999643e+02,6.030500101187768678e+02
3.478047000000000025e+03,6.094712500000000546e+02,6.043082923018679367e+02
3.479010999999999967e+03,6.110687500000000227e+02,6.058987055736445200e+02
3.479976000000000113e+03,6.122554166999999552e+02,6.070938650023966829e+02
3.480940000000000055e+03,6.123979166999999961e+02,6.072868087468372096e+02
3.481903999999999996e+03,6.113687499999999773e+02,6.063575370166369112e+02
3.482867999999999938e+03,6.096383332999999993e+02,6.047612503223388103e+02
3.483833000000000084e+03,6.080199999999999818e+02,6.032829807399727997e+02
3.484797000000000025e+03,6.072291666999999507e+02,6.026136939215681423e+02
3.485760999999999967e+03,6.075387500000000500e+02,6.030175829155822385e+02
3.486726000000000113e+03,6.086754167000000280e+02,6.042326113451175615e+02
3.487690000000000055e+03,6.099883333000000221e+02,6.056314508892518234e+02
3.488653999999999996e+03,6.108133332999999539e+02,6.065781430253092594e+02
3.489617999999999938e+03,6.108408332999999857e+02,6.067752346519228013e+02
3.490583000000000084e+03,6.102670832999999675e+02,6.064077754712301385e+02
3.491547000000000025e+03,6.096287499999999682e+02,6.059867026697852452e+02
3.492510999999999967e+03,6.094474999999999909e+02,6.060083711637693114e+02
3.493474999999999909e+03,6.099129166999999825e+02,6.066528437614875884e+02
3.494438999999999851e+03,6.107729166999999961e+02,6.076791632698160583e+02
3.495403999999999996e+03,6.114900000000000091e+02,6.085756031044390966e+02
3.496367999999999938e+03,6.115733332999999448e+02,6.088774913995251836e+02
3.497331999999999880e+03,6.108991667000000234e+02,6.084694800159052193e+02
3.498295999999999822e+03,6.097987500000000409e+02,6.076673205441459231e+02
3.499260999999999967e+03,6.088616667000000007e+02,6.070315917482150780e+02
3.500224999999999909e+03,6.085820833000000221e+02,6.070303275560631846e+02
3.501188999999999851e+03,6.090712499999999636e+02,6.077673978953267806e+02
3.502153999999999996e+03,6.099870832999999948e+02,6.089160964792642972e+02
3.503117999999999938e+03,6.107187500000000000e+02,6.098964359093257599e+02
3.504081999999999880e+03,6.107587499999999636e+02,6.102319456230837886e+02
3.505045999999999822e+03,6.100358333000000357e+02,6.098575617593519382e+02
3.506010000000000218e+03,6.089758332999999766e+02,6.091763339643430299e+02
3.506974999999999909e+03,6.082445833000000448e+02,6.088179025633393167e+02
3.507938999999999851e+03,6.083487499999999955e+02,6.092582054091135433e+02
3.508902999999999793e+03,6.093341666999999688e+02,6.105362266455655345e+02
3.509867000000000189e+03,6.107274999999999636e+02,6.121986848823916034e+02
3.510831999999999880e+03,6.117633332999999993e+02,6.135194168263707297e+02
3.511795999999999822e+03,6.118016667000000552e+02,6.138963051424393598e+02
3.512760000000000218e+03,6.107158332999999857e+02,6.132119187917726322e+02
3.513724000000000160e+03,6.089737499999999955e+02,6.119072822000994165e+02
3.514688999999999851e+03,6.073608332999999675e+02,6.107238487751424145e+02
3.515652999999999793e+03,6.065404167000000371e+02,6.102896281514817929e+02
3.516617000000000189e+03,6.067245832999999493e+02,6.108067208928431455e+02
3.517581999999999880e+03,6.075974999999999682e+02,6.119777077134824594e+02
3.518545999999999822e+03,6.085016666999999870e+02,6.131805166513240692e+02
3.519510000000000218e+03,6.088075000000000045e+02,6.138250749755076185e+02
3.520474000000000160e+03,6.082779166999999916e+02,6.136878472230814623e+02
3.521438000000000102e+03,6.071937500000000227e+02,6.130284084509506783e+02
3.522402999999999793e+03,6.061520832999999584e+02,6.124024077817056195e+02
3.523367000000000189e+03,6.056833332999999584e+02,6.123029501044439940e+02
3.524331000000000131e+03,6.059275000000000091e+02,6.128590123660619611e+02
3.525295000000000073e+03,6.065512499999999818e+02,6.137580089618468264e+02
3.526260000000000218e+03,6.069495832999999720e+02,6.144371337744679522e+02
3.527224000000000160e+03,6.066329167000000098e+02,6.144449511502252790e+02
3.528188000000000102e+03,6.055670833000000357e+02,6.137534138757486062e+02
3.529152000000000044e+03,6.042216667000000143e+02,6.127992398663448057e+02
3.530117000000000189e+03,6.032833332999999811e+02,6.122209910644319280e+02
3.531081000000000131e+03,6.032420832999999902e+02,6.124730471737759672e+02
3.532045000000000073e+03,6.041100000000000136e+02,6.135627863403017273e+02
3.533010000000000218e+03,6.053979166999999961e+02,6.150282468268138700e+02
3.533974000000000160e+03,6.063529167000000371e+02,6.161637936043404125e+02
3.534938000000000102e+03,6.063750000000000000e+02,6.164133886366452089e+02
3.535902000000000044e+03,6.053716666999999916e+02,6.156922335140880023e+02
3.536865999999999985e+03,6.038195832999999766e+02,6.144408518734685458e+02
3.537831000000000131e+03,6.024666667000000189e+02,6.133516195223520526e+02
3.538795000000000073e+03,6.018858332999999448e+02,6.129565777543330114e+02
3.539759000000000015e+03,6.021604167000000416e+02,6.133313886408473081e+02
3.540722999999999956e+03,6.028408332999999857e+02,6.140559670723096133e+02
3.541688000000000102e+03,6.031908333000000084e+02,6.144453496391566887e+02
3.542652000000000044e+03,6.026024999999999636e+02,6.139397343406360505e+02
3.543615999999999985e+03,6.009679167000000461e+02,6.124430300601243289e+02
3.544581000000000131e+03,5.987641667000000325e+02,6.103949291092736757e+02
3.545545000000000073e+03,5.967704167000000552e+02,6.085157155731747025e+02
3.546509000000000015e+03,5.956054166999999779e+02,6.073750396093686277e+02
3.547472999999999956e+03,5.953762500000000273e+02,6.070731252145016015e+02
3.548438000000000102e+03,5.956370832999999720e+02,6.071998741303125371e+02
3.549402000000000044e+03,5.956683332999999720e+02,6.070947136906257811e+02
3.550365999999999985e+03,5.949229166999999734e+02,6.062578560011922946e+02
3.551329999999999927e+03,5.933700000000000045e+02,6.046616357840747469e+02
3.552293999999999869e+03,5.915129167000000052e+02,6.027673344561017075e+02
3.553259000000000015e+03,5.900762499999999591e+02,6.012392510527809009e+02
3.554222999999999956e+03,5.895712499999999636e+02,6.005467071505314607e+02
3.555186999999999898e+03,5.899966666999999916e+02,6.006838333186179852e+02
3.556150999999999840e+03,5.908191666999999825e+02,6.011558198473151151e+02
3.557115999999999985e+03,5.912533333000000084e+02,6.012391556995177098e+02
3.558079999999999927e+03,5.907066667000000280e+02,6.003939614313055699e+02
3.559043999999999869e+03,5.891349999999999909e+02,5.985796919675079835e+02
3.560009000000000015e+03,5.870587500000000318e+02,5.962710726326272379e+02
3.560972999999999956e+03,5.852479167000000189e+02,5.941775987850782030e+02
3.561936999999999898e+03,5.842820832999999539e+02,5.928310631765076550e+02
3.562900999999999840e+03,5.842379167000000280e+02,5.922988802448272736e+02
3.563864999999999782e+03,5.846283333000000084e+02,5.921271385248282968e+02
3.564829999999999927e+03,5.846312500000000227e+02,5.915621112973183244e+02
3.565793999999999869e+03,5.835587500000000318e+02,5.899882836119361400e+02
3.566757999999999811e+03,5.813208333000000039e+02,5.873326351679247637e+02
3.567722000000000207e+03,5.785308333000000403e+02,5.841511483579705555e+02
3.568686999999999898e+03,5.761095833000000539e+02,5.812744461750468190e+02
3.569650999999999840e+03,5.746916667000000416e+02,5.792850360285650595e+02
3.570614999999999782e+03,5.742679167000000007e+02,5.781807991071132165e+02
3.571579000000000178e+03,5.742454166999999643e+02,5.774267134344621581e+02
3.572543999999999869e+03,5.738204167000000098e+02,5.762875085348487119e+02
3.573507999999999811e+03,5.724258333000000221e+02,5.742473103376956942e+02
3.574472000000000207e+03,5.700312500000000000e+02,5.712765350422231450e+02
3.575436999999999898e+03,5.671387499999999591e+02,5.678321609578001699e+02
3.576400999999999840e+03,5.644974999999999454e+02,5.646030547205216408e+02
3.577364999999999782e+03,5.626845832999999857e+02,5.621139755640620024e+02
3.578329000000000178e+03,5.617887500000000500e+02,5.604487428994093534e+02
3.579293000000000120e+03,5.613737499999999727e+02,5.592131782297344671e+02
3.580257999999999811e+03,5.607366667000000007e+02,5.577707797624437944e+02
3.581222000000000207e+03,5.593237500000000182e+02,5.556219363715400732e+02
3.582186000000000149e+03,5.570349999999999682e+02,5.526712648340485430e+02
3.583150000000000091e+03,5.542458332999999584e+02,5.492561856312339614e+02
3.584114999999999782e+03,5.515566667000000507e+02,5.459175135553239215e+02
3.585079000000000178e+03,5.494316667000000507e+02,5.430759249549338392e+02
3.586043000000000120e+03,5.479049999999999727e+02,5.407535534225415859e+02
3.587007000000000062e+03,5.465183332999999948e+02,5.385392391668115124e+02
3.587972000000000207e+03,5.445941666999999597e+02,5.358328906952292527e+02
3.588936000000000149e+03,5.417062499999999545e+02,5.322686574624086688e+02
3.589900000000000091e+03,5.379983333000000130e+02,5.279754375669316460e+02
3.590864999999999782e+03,5.340904166999999916e+02,5.235061979876544456e+02
3.591829000000000178e+03,5.306854167000000189e+02,5.195050761390468779e+02
3.592793000000000120e+03,5.281829166999999643e+02,5.163382956276236655e+02
3.593757000000000062e+03,5.264987499999999727e+02,5.139310355757404523e+02
3.594721000000000004e+03,5.251104166999999734e+02,5.118067743874603934e+02
3.595686000000000149e+03,5.233162499999999682e+02,5.093290445717753983e+02
3.596650000000000091e+03,5.206179167000000234e+02,5.060548490194001374e+02
3.597614000000000033e+03,5.170033333000000084e+02,5.019699739834327374e+02
3.598577999999999975e+03,5.129329166999999643e+02,4.974841069417886956e+02
3.599543000000000120e+03,5.090312500000000000e+02,4.931549434868100548e+02
3.600507000000000062e+03,5.057141667000000211e+02,4.893683669894177797e+02
3.601471000000000004e+03,5.029866667000000007e+02,4.861345981343430935e+02
3.602434999999999945e+03,5.004866667000000007e+02,4.831360261754315957e+02
3.603400000000000091e+03,4.977233332999999789e+02,4.799327879539056880e+02
3.604364000000000033e+03,4.943712499999999750e+02,4.762390593906526419e+02
3.605327999999999975e+03,4.904574999999999818e+02,4.720749080988833839e+02
3.606291999999999916e+03,4.863274999999999864e+02,4.677487066333435450e+02
3.607257000000000062e+03,4.824245832999999948e+02,4.636508491668105307e+02
3.608221000000000004e+03,4.790079167000000098e+02,4.600128892126208484e+02
3.609184999999999945e+03,4.759737499999999955e+02,4.567348377308371141e+02
3.610148999999999887e+03,4.728912500000000136e+02,4.534353142129611456e+02
3.611114000000000033e+03,4.692624999999999886e+02,4.496739378806490777e+02
3.612077999999999975e+03,4.648491667000000120e+02,4.452467282385111957e+02
3.613041999999999916e+03,4.598245832999999720e+02,4.402994362488601041e+02
3.614005999999999858e+03,4.546362500000000182e+02,4.352277411785995014e+02
3.614971000000000004e+03,4.497145833000000152e+02,4.304133687129904615e+02
3.615934999999999945e+03,4.452295833000000016e+02,4.260158650207890219e+02
3.616898999999999887e+03,4.410095832999999743e+02,4.218789050251438653e+02
3.617862999999999829e+03,4.366441667000000280e+02,4.176438370068304948e+02
3.618827999999999975e+03,4.317500000000000000e+02,4.129762822667456135e+02
3.619791999999999916e+03,4.262500000000000000e+02,4.078202107117083415e+02
3.620755999999999858e+03,4.204512500000000159e+02,4.024394510121266535e+02
3.621719999999999800e+03,4.148375833000000057e+02,3.972605439333413528e+02
3.622684999999999945e+03,4.097610832999999957e+02,3.925967450798933669e+02
3.623648999999999887e+03,4.052609583000000271e+02,3.884892476665054915e+02
3.624612999999999829e+03,4.010564166999999998e+02,3.846746201367565732e+02
3.625577000000000226e+03,3.966601666999999907e+02,3.807035075268248079e+02
3.626541999999999916e+03,3.915695000000000050e+02,3.761166870539067872e+02
3.627505999999999858e+03,3.855153333000000089e+02,3.706902961146349185e+02
3.628469999999999800e+03,3.786670833000000016e+02,3.645831132105552683e+02
3.629434000000000196e+03,3.716008749999999736e+02,3.583057688602875146e+02
3.630398999999999887e+03,3.649574167000000102e+02,3.524150343833889565e+02
3.631362999999999829e+03,3.590440833000000111e+02,3.471985391382460762e+02
3.632327000000000226e+03,3.537146667000000093e+02,3.425420026917023506e+02
3.633291999999999916e+03,3.485587499999999750e+02,3.380867694652642399e+02
3.634255999999999858e+03,3.431829167000000211e+02,3.334798316349878178e+02
3.635219999999999800e+03,3.373974999999999795e+02,3.285355630632851103e+02
3.636184000000000196e+03,3.312609583000000271e+02,3.232962957385102527e+02
3.637148000000000138e+03,3.250015832999999930e+02,3.179605471527007126e+02
3.638112999999999829e+03,3.188713333000000034e+02,3.127458932198010189e+02
3.639077000000000226e+03,3.130049167000000239e+02,3.077782543925216601e+02
3.640041000000000167e+03,3.073594582999999716e+02,3.030182280460994093e+02
3.641005000000000109e+03,3.017633749999999964e+02,2.983180073068024285e+02
3.641969999999999800e+03,2.960322082999999793e+02,2.935071420785575924e+02
3.642934000000000196e+03,2.900673332999999730e+02,2.884960443003919295e+02
3.643898000000000138e+03,2.838832499999999754e+02,2.832835591361053957e+02
3.644862000000000080e+03,2.775604167000000189e+02,2.779334752865061660e+02
3.645827000000000226e+03,2.711619999999999777e+02,2.724884295049989760e+02
3.646791000000000167e+03,2.646670417000000270e+02,2.669319116757470738e+02
3.647755000000000109e+03,2.579731666999999788e+02,2.611750038594075249e+02
3.648719000000000051e+03,2.509945832999999880e+02,2.551618123886560170e+02
3.649684000000000196e+03,2.438026667000000032e+02,2.489644435106252445e+02
3.650648000000000138e+03,2.366642500000000098e+02,2.428284031236020439e+02
3.651612000000000080e+03,2.299130833000000109e+02,2.370409713433714671e+02
3.652576000000000022e+03,2.237634166999999934e+02,2.317963974870044410e+02
3.653541000000000167e+03,2.182125417000000027e+02,2.270900129505234020e+02
3.654505000000000109e+03,2.130607500000000130e+02,2.227436285158107410e+02
3.655469000000000051e+03,2.080009583000000077e+02,2.184694411119819506e+02
3.656432999999999993e+03,2.027374582999999859e+02,2.139980654862374365e+02
3.657398000000000138e+03,1.971078750000000070e+02,2.091770505391815220e+02
3.658362000000000080e+03,1.911582917000000066e+02,2.040510611599041511e+02
3.659326000000000022e+03,1.851153333000000032e+02,1.988136367981883268e+02
3.660289999999999964e+03,1.792585416999999950e+02,1.937139676321824027e+02
3.661255000000000109e+03,1.737747082999999861e+02,1.889170903630381133e+02
3.662219000000000051e+03,1.686832917000000123e+02,1.844504997929092269e+02
3.663182999999999993e+03,1.638562082999999916e+02,1.801974205286043968e+02
3.664146999999999935e+03,1.590965416999999889e+02,1.759814616852468419e+02
3.665112000000000080e+03,1.542297082999999986e+02,1.716383290984727239e+02
3.666076000000000022e+03,1.491748749999999859e+02,1.670977243184160557e+02
3.667039999999999964e+03,1.439727916999999877e+02,1.623889521953490203e+02
3.668003999999999905e+03,1.387551249999999925e+02,1.576279830196676812e+02
3.668969000000000051e+03,1.336661249999999939e+02,1.529351726785680228e+02
3.669932999999999993e+03,1.287760833000000105e+02,1.483775503302006769e+02
3.670896999999999935e+03,1.240430417000000034e+02,1.439154019487327503e+02
3.671860999999999876e+03,1.193455416999999983e+02,1.394471518349392056e+02
3.672826000000000022e+03,1.145659167000000025e+02,1.348683173605942613e+02
3.673789999999999964e+03,1.096713749999999976e+02,1.301586372612356683e+02
3.674753999999999905e+03,1.047437082999999944e+02,1.253866027811175314e+02
3.675717999999999847e+03,9.993833333000000607e+01,1.206908995203426684e+02
3.676682999999999993e+03,9.539916666999999961e+01,1.161961275121252442e+02
3.677646999999999935e+03,9.118975000000000364e+01,1.119699217753884142e+02
3.678610999999999876e+03,8.728462500000000546e+01,1.079931837401985177e+02
3.679574999999999818e+03,8.361533332999999857e+01,1.042120297134050304e+02
3.680539999999999964e+03,8.012608333000000016e+01,1.005735171764505935e+02
3.681503999999999905e+03,7.679937499999999773e+01,9.706350005622046240e+01
3.682467999999999847e+03,7.364566666999999711e+01,9.368310861024725966e+01
3.683431999999999789e+03,7.067337499999999295e+01,9.043543284222968737e+01
3.684396000000000186e+03,6.785808332999999948e+01,8.729407806134655345e+01
3.685360999999999876e+03,6.512712500000000659e+01,8.418664984867415058e+01
3.686324999999999818e+03,6.236970833000000169e+01,8.101748202908207475e+01
3.687289000000000215e+03,5.947916666999999791e+01,7.769389902486864230e+01
3.688253999999999905e+03,5.641912500000000108e+01,7.418935081244895002e+01
3.689217999999999847e+03,5.327320833000000277e+01,7.058961688992934569e+01
3.690181999999999789e+03,5.022437500000000199e+01,6.705367543241777639e+01
3.691146000000000186e+03,4.745783332999999971e+01,6.374664877760308457e+01
3.692110999999999876e+03,4.506070832999999709e+01,6.074777191562112932e+01
3.693074999999999818e+03,4.299329166999999785e+01,5.803369654434920477e+01
3.694039000000000215e+03,4.113478750000000161e+01,5.549857320788845527e+01
3.695003000000000156e+03,3.935356666999999931e+01,5.302555684586634754e+01
3.695967999999999847e+03,3.755975000000000108e+01,5.052889272804053888e+01
3.696931999999999789e+03,3.572590833000000288e+01,4.798520172268809603e+01
3.697896000000000186e+03,3.387889582999999760e+01,4.541430823858546262e+01
3.698860000000000127e+03,3.207157500000000283e+01,4.286377932012145209e+01
3.699824999999999818e+03,3.034791667000000004e+01,4.037104320300696259e+01
3.700789000000000215e+03,2.871692082999999940e+01,3.795051162547627399e+01
3.701753000000000156e+03,2.715035832999999954e+01,3.557895242051178286e+01
3.702717000000000098e+03,2.560643749999999841e+01,3.322484397284492985e+01
3.703681999999999789e+03,2.406221667000000153e+01,3.086861901675349529e+01
3.704646000000000186e+03,2.252959583000000165e+01,2.852595477588101858e+01
3.705610000000000127e+03,2.104608332999999831e+01,2.622765395674239031e+01
3.706574000000000069e+03,1.964753749999999854e+01,2.400617326146078057e+01
3.707539000000000215e+03,1.834230833000000160e+01,2.186661325624904961e+01
3.708503000000000156e+03,1.709816250000000082e+01,1.978412433283124727e+01
3.709467000000000098e+03,1.585057499999999919e+01,1.770145941147185908e+01
3.710431000000000040e+03,1.453476666999999978e+01,1.556730991799766350e+01
3.711396000000000186e+03,1.313237082999999927e+01,1.336904858512452421e+01
3.712360000000000127e+03,1.169735417000000055e+01,1.116022838348114021e+01
3.713324000000000069e+03,1.033049167000000068e+01,9.026616981498897019e+00
3.714288000000000011e+03,9.117716666999999831e+00,7.045756171992312744e+00
3.715253000000000156e+03,8.084991667000000604e+00,5.242889165388795902e+00
3.716217000000000098e+03,7.195991667000000369e+00,3.592563929425125036e+00
3.717181000000000040e+03,6.378895832999999627e+00,2.030650457840816436e+00
3.718144999999999982e+03,5.559991667000000248e+00,4.922595837467034219e-01
3.719110000000000127e+03,4.692783333000000390e+00,-1.064989646269271395e+00
3.720074000000000069e+03,3.775994999999999990e+00,-2.638752489377413912e+00
3.721038000000000011e+03,2.851611666999999795e+00,-4.192902849822973899e+00
3.722001999999999953e+03,1.981595417000000081e+00,-5.672300353647897531e+00
3.722967000000000098e+03,1.212604167000000066e+00,-7.036478523708716182e+00
3.723931000000000040e+03,5.510979169999999927e-01,-8.275614753555650793e+00
3.724894999999999982e+03,-3.645757899999999690e-02,-9.418112952203507859e+00
3.725858999999999924e+03,-6.002754169999999778e-01,-1.050580317408098630e+01
3.726822999999999865e+03,-1.176607916999999892e+00,-1.156946262902799205e+01
3.727788000000000011e+03,-1.768829999999999902e+00,-1.261337065059799833e+01
3.728751999999999953e+03,-2.349880417000000055e+00,-1.361277708521137875e+01
3.729715999999999894e+03,-2.882172499999999804e+00,-1.453620766809532938e+01
3.730681000000000040e+03,-3.341261666999999935e+00,-1.536313696392675077e+01
3.731644999999999982e+03,-3.731256666999999805e+00,-1.609630333736223662e+01
3.732608999999999924e+03,-4.086455832999999593e+00,-1.676731731309684292e+01
3.733572999999999865e+03,-4.457879166999999754e+00,-1.741988826433718529e+01
3.734538000000000011e+03,-4.884745833000000204e+00,-1.808684171401702301e+01
3.735501999999999953e+03,-5.365825000000000067e+00,-1.876501387759476103e+01
3.736465999999999894e+03,-5.856545833000000201e+00,-1.941833466430941613e+01
3.737429999999999836e+03,-6.301174999999999748e+00,-1.999995645448099069e+01
3.738394999999999982e+03,-6.669879167000000386e+00,-2.048352632181249433e+01
3.739358999999999924e+03,-6.970379166999999931e+00,-2.087351479268975396e+01
3.740322999999999865e+03,-7.236529166999999596e+00,-2.120022740481239865e+01
3.741286999999999807e+03,-7.510304167000000142e+00,-2.150168618710261015e+01
3.742251000000000204e+03,-7.824275000000000091e+00,-2.180719044085651248e+01
3.743215999999999894e+03,-8.186645833000000039e+00,-2.212404939374646062e+01
3.744179999999999836e+03,-8.574166667000000075e+00,-2.243195823254190202e+01
3.745143999999999778e+03,-8.943783333000000724e+00,-2.269569705831245798e+01
3.746108999999999924e+03,-9.260995833000000843e+00,-2.288745214999429933e+01
3.747072999999999865e+03,-9.523983333000000329e+00,-2.300612079668398025e+01
3.748036999999999807e+03,-9.764133333000000192e+00,-2.307898578136412482e+01
3.749001000000000204e+03,-1.002505000000000024e+01,-2.314408425474332631e+01
3.749965999999999894e+03,-1.033689166999999998e+01,-2.322797911696822837e+01
3.750929999999999836e+03,-1.069767917000000068e+01,-2.332962240326524395e+01
3.751893999999999778e+03,-1.107331250000000011e+01,-2.342134215020066179e+01
3.752858000000000175e+03,-1.141934999999999967e+01,-2.346682265993439387e+01
3.753822999999999865e+03,-1.171053333000000052e+01,-2.344505379035363291e+01
3.754786999999999807e+03,-1.195390000000000086e+01,-2.336199549815936294e+01
3.755751000000000204e+03,-1.217896250000000080e+01,-2.324341578061574154e+01
3.756715000000000146e+03,-1.241801249999999968e+01,-2.311858699887383750e+01
3.757679000000000087e+03,-1.268950833000000067e+01,-2.300504999633518111e+01
3.758643999999999778e+03,-1.298996250000000074e+01,-2.290067724720509901e+01
3.759608000000000175e+03,-1.329517500000000041e+01,-2.278610173533025929e+01
3.760572000000000116e+03,-1.357355832999999912e+01,-2.263538043162925462e+01
3.761536999999999807e+03,-1.380479167000000018e+01,-2.243201562330119003e+01
3.762501000000000204e+03,-1.399163333000000087e+01,-2.217970806955170460e+01
3.763465000000000146e+03,-1.415654166999999930e+01,-2.189832407469816644e+01
3.764429000000000087e+03,-1.432715417000000002e+01,-2.161285360308126613e+01
3.765393999999999778e+03,-1.452115417000000086e+01,-2.134009193781708547e+01
3.766358000000000175e+03,-1.473901666999999982e+01,-2.108251731972793053e+01
3.767322000000000116e+03,-1.496464583000000026e+01,-2.082759963930798008e+01
3.768286000000000058e+03,-1.517618333000000064e+01,-2.055838767973679637e+01
3.769250000000000000e+03,-1.536134582999999942e+01,-2.026612624655735928e+01
3.770215000000000146e+03,-1.552722082999999920e+01,-1.995743600025753750e+01
3.771179000000000087e+03,-1.569516667000000076e+01,-1.965181727679162549e+01
3.772143000000000029e+03,-1.588589999999999947e+01,-1.936717474733492139e+01
3.773106999999999971e+03,-1.610517916999999954e+01,-1.910932986560550262e+01
3.774072000000000116e+03,-1.634028749999999874e+01,-1.886771920064415298e+01
3.775036000000000058e+03,-1.656562083000000030e+01,-1.862154745550015278e+01
3.776000000000000000e+03,-1.675563749999999885e+01,-1.834937520875475414e+01
3.776965000000000146e+03,-1.689868333000000078e+01,-1.804202206299799016e+01
3.777929000000000087e+03,-1.700478749999999906e+01,-1.771003859553672299e+01
3.778893000000000029e+03,-1.710130416999999881e+01,-1.737748488658917623e+01
3.779856999999999971e+03,-1.721761667000000173e+01,-1.707017334060221003e+01
3.780822000000000116e+03,-1.736788749999999837e+01,-1.680051316332325229e+01
3.781786000000000058e+03,-1.754207083000000011e+01,-1.656107539389912731e+01
